Epoch 81, Loss G:  0.2205,Loss D:  0.0468
Epoch 82, Loss G:  0.2355,Loss D:  0.3262
Epoch 83, Loss G:  0.2114,Loss D:  0.2013
Epoch 84, Loss G:  0.0377,Loss D:  0.2358
Epoch 85, Loss G:  0.1944,Loss D:  0.6404
Epoch 86, Loss G: -0.1055,Loss D:  0.3999
Epoch 87, Loss G: -0.0017,Loss D:  0.4877
Epoch 88, Loss G: -0.2647,Loss D:  0.3626
Epoch 89, Loss G: -0.1772,Loss D:  0.3705
Epoch 90, Loss G: -0.1895,Loss D:  0.5042
Epoch 91, Loss G: -0.3183,Loss D:  0.5240
Epoch 92, Loss G: -0.3097,Loss D:  0.6125
Epoch 93, Loss G: -0.2571,Loss D:  0.3685
Epoch 94, Loss G: -0.2259,Loss D:  0.5909
Epoch 95, Loss G: -0.3914,Loss D:  0.3387
Epoch 96, Loss G: -0.2794,Loss D:  0.3753
Epoch 97, Loss G: -0.3149,Loss D:  0.4597
Epoch 98, Loss G: -0.2492,Loss D:  0.3298
Epoch 99, Loss G: -0.3215,Loss D: -0.0019
Epoch 100, Loss G: -0.0989,Loss D:  0.4141
Epoch 101, Loss G: -0.3892,Loss D: -0.0214
Epoch 102, Loss G: -0.3477,Loss D:  0.1341
Epoch 103, Loss G: -0.3309,Loss D:  0.0198
Epoch 104, Loss G: -0.1079,Loss D:  0.0474
Epoch 105, Loss G: -0.3518,Loss D: -0.0259
Epoch 106, Loss G: -0.1742,Loss D: -0.1051
Epoch 107, Loss G: -0.2306,Loss D:  0.0071
Epoch 108, Loss G: -0.3309,Loss D: -0.0290
Epoch 109, Loss G: -0.2015,Loss D:  0.1940
Epoch 110, Loss G: -0.2457,Loss D:  0.0048
Epoch 111, Loss G: -0.3391,Loss D: -0.1402
Epoch 112, Loss G: -0.4401,Loss D: -0.0385
Epoch 113, Loss G: -0.4642,Loss D: -0.0469
Epoch 114, Loss G: -0.7013,Loss D:  0.1168
Epoch 115, Loss G: -0.6687,Loss D:  0.2601
Epoch 116, Loss G: -0.7047,Loss D:  0.1999
Epoch 117, Loss G: -0.9365,Loss D:  0.3214
Epoch 118, Loss G: -0.7033,Loss D:  0.3670
Epoch 119, Loss G: -0.5873,Loss D:  0.2776
Epoch 120, Loss G: -0.8418,Loss D:  0.3105
Epoch 121, Loss G: -0.8024,Loss D:  0.2169
Epoch 122, Loss G: -0.8131,Loss D:  0.2895
Epoch 123, Loss G: -0.7800,Loss D:  0.1176
Epoch 124, Loss G: -0.8283,Loss D:  0.2352
Epoch 125, Loss G: -0.6831,Loss D:  0.2102
Epoch 126, Loss G: -0.6315,Loss D:  0.3336
Epoch 127, Loss G: -0.9038,Loss D:  0.2262
Epoch 128, Loss G: -0.4701,Loss D:  0.0636
Epoch 129, Loss G: -0.4233,Loss D:  0.0297
Epoch 130, Loss G: -0.5439,Loss D: -0.1199
Epoch 131, Loss G: -0.6223,Loss D: -0.1810
Epoch 132, Loss G: -0.5151,Loss D: -0.2191
Epoch 133, Loss G: -0.3681,Loss D: -0.0726
Epoch 134, Loss G: -0.4908,Loss D:  0.2070
Epoch 135, Loss G: -0.6270,Loss D:  0.0161
Epoch 136, Loss G: -0.6547,Loss D: -0.1849
Epoch 137, Loss G: -0.3936,Loss D:  0.1459
Epoch 138, Loss G: -0.7491,Loss D:  0.0078
Epoch 139, Loss G: -0.6799,Loss D: -0.0878
Epoch 140, Loss G: -0.8842,Loss D: -0.0555
Epoch 141, Loss G: -0.7989,Loss D:  0.3873
Epoch 142, Loss G: -1.1497,Loss D:  0.1976
Epoch 143, Loss G: -1.1847,Loss D:  0.5781
Epoch 144, Loss G: -1.0178,Loss D:  0.5876
Epoch 145, Loss G: -1.1152,Loss D:  0.3107
Epoch 146, Loss G: -1.3888,Loss D:  0.6340
Epoch 147, Loss G: -1.1821,Loss D:  0.2013
Epoch 148, Loss G: -1.3308,Loss D:  0.5519
Epoch 149, Loss G: -1.3299,Loss D:  0.4620
Epoch 150, Loss G: -1.1055,Loss D:  0.4161
Epoch 151, Loss G: -1.4593,Loss D:  0.4507
Epoch 152, Loss G: -1.2722,Loss D: -0.0948
Epoch 153, Loss G: -1.3764,Loss D:  0.1419
Epoch 154, Loss G: -1.3663,Loss D:  0.0228
Epoch 155, Loss G: -0.9701,Loss D:  0.1029
Epoch 156, Loss G: -1.2278,Loss D: -0.2628
Epoch 157, Loss G: -0.9292,Loss D: -0.1769
Epoch 158, Loss G: -0.7857,Loss D: -0.2754
Epoch 159, Loss G: -0.9581,Loss D: -0.2992
Epoch 160, Loss G: -0.7314,Loss D: -0.4499
Epoch 161, Loss G: -0.8670,Loss D: -0.6888
Epoch 162, Loss G: -0.9782,Loss D: -0.4268
Epoch 163, Loss G: -0.6257,Loss D: -0.3962
Epoch 164, Loss G: -0.8646,Loss D: -0.6086
Epoch 165, Loss G: -1.0622,Loss D: -0.3316
Epoch 166, Loss G: -1.0802,Loss D: -0.0239
Epoch 167, Loss G: -1.4297,Loss D: -0.1895
Epoch 168, Loss G: -1.2654,Loss D: -0.0051
Epoch 169, Loss G: -1.4463,Loss D:  0.3991
Epoch 170, Loss G: -1.8384,Loss D:  0.5378
Epoch 171, Loss G: -2.1190,Loss D:  0.5491
Epoch 172, Loss G: -2.0846,Loss D:  0.6920
Epoch 173, Loss G: -2.2827,Loss D:  0.4040
Epoch 174, Loss G: -2.5726,Loss D:  0.7108
Epoch 175, Loss G: -2.5272,Loss D:  0.6238
Epoch 176, Loss G: -2.4795,Loss D:  0.7225
Epoch 177, Loss G: -2.2057,Loss D:  0.3060
Epoch 178, Loss G: -2.1670,Loss D:  0.2188
Epoch 179, Loss G: -1.9108,Loss D:  0.0014
Epoch 180, Loss G: -1.2864,Loss D:  0.1062
Epoch 181, Loss G: -1.2354,Loss D: -0.5639
Epoch 182, Loss G: -1.0387,Loss D: -0.6849
Epoch 183, Loss G: -0.7299,Loss D: -0.4939
Epoch 184, Loss G: -0.8720,Loss D: -0.7058
Epoch 185, Loss G: -0.9328,Loss D: -0.6875
Epoch 186, Loss G: -0.8134,Loss D: -0.5335
Epoch 187, Loss G: -0.9875,Loss D: -0.4712
Epoch 188, Loss G: -1.0903,Loss D: -0.1635
Epoch 189, Loss G: -1.2072,Loss D: -0.2134
Epoch 190, Loss G: -1.3675,Loss D:  0.2633
Epoch 191, Loss G: -1.6038,Loss D:  0.0282
Epoch 192, Loss G: -2.0602,Loss D:  0.4738
Epoch 193, Loss G: -2.2123,Loss D:  0.6946
Epoch 194, Loss G: -2.2413,Loss D:  0.7518
Epoch 195, Loss G: -2.1578,Loss D:  0.9126
Epoch 196, Loss G: -1.9951,Loss D:  0.6493
Epoch 197, Loss G: -2.4193,Loss D:  0.5864
Epoch 198, Loss G: -2.1413,Loss D:  0.4166
Epoch 199, Loss G: -1.8852,Loss D: -0.2200
Epoch 200, Loss G: -1.8755,Loss D:  0.0195
Epoch 201, Loss G: -1.7283,Loss D: -0.1052
Epoch 202, Loss G: -1.4919,Loss D: -0.2442
Epoch 203, Loss G: -1.5424,Loss D: -0.1948
Epoch 204, Loss G: -1.4936,Loss D: -0.4247
Epoch 205, Loss G: -1.5883,Loss D: -0.2630
Epoch 206, Loss G: -1.7754,Loss D: -0.0133
Epoch 207, Loss G: -1.6903,Loss D: -0.0651
Epoch 208, Loss G: -1.9923,Loss D:  0.5509
Epoch 209, Loss G: -2.2553,Loss D:  0.3427
Epoch 210, Loss G: -2.4265,Loss D:  0.5701
Epoch 211, Loss G: -2.4224,Loss D:  0.3224
Epoch 212, Loss G: -2.3832,Loss D:  0.1931
Epoch 213, Loss G: -2.0832,Loss D: -0.0587
Epoch 214, Loss G: -2.0649,Loss D: -0.3800
Epoch 215, Loss G: -1.9522,Loss D: -0.0212
Epoch 216, Loss G: -1.9249,Loss D: -0.0203
Epoch 217, Loss G: -2.1110,Loss D: -0.1514
Epoch 218, Loss G: -2.1852,Loss D: -0.4626
Epoch 219, Loss G: -2.1802,Loss D:  0.0201
Epoch 220, Loss G: -2.2738,Loss D:  0.3090
Epoch 221, Loss G: -2.2478,Loss D:  0.0737
Epoch 222, Loss G: -2.4673,Loss D:  0.3803
Epoch 223, Loss G: -2.5506,Loss D:  0.1013
Epoch 224, Loss G: -2.5415,Loss D:  0.1454
Epoch 225, Loss G: -2.6280,Loss D:  0.0553
Epoch 226, Loss G: -2.4912,Loss D:  0.1912
Epoch 227, Loss G: -2.4988,Loss D: -0.0297
Epoch 228, Loss G: -2.5142,Loss D: -0.2273
Epoch 229, Loss G: -2.9916,Loss D: -0.1522
Epoch 230, Loss G: -2.7285,Loss D:  0.2301
Epoch 231, Loss G: -2.6382,Loss D: -0.0477
Epoch 232, Loss G: -2.8854,Loss D:  0.0451
Epoch 233, Loss G: -2.8288,Loss D:  0.1888
Epoch 234, Loss G: -3.0610,Loss D:  0.0574
Epoch 235, Loss G: -3.0618,Loss D: -0.0054
Epoch 236, Loss G: -3.0664,Loss D: -0.2813
Epoch 237, Loss G: -3.3530,Loss D:  0.6438
Epoch 238, Loss G: -3.2960,Loss D:  0.1114
Epoch 239, Loss G: -3.3591,Loss D:  0.0473
Epoch 240, Loss G: -3.6164,Loss D:  0.0309
Epoch 241, Loss G: -3.6711,Loss D:  0.1150
Epoch 242, Loss G: -3.5544,Loss D: -0.0373
Epoch 243, Loss G: -3.3814,Loss D:  0.1989
Epoch 244, Loss G: -3.4270,Loss D:  0.1412
Epoch 245, Loss G: -3.3381,Loss D: -0.0252
Epoch 246, Loss G: -3.5030,Loss D:  0.3438
Epoch 247, Loss G: -3.4093,Loss D:  0.3294
Epoch 248, Loss G: -3.8160,Loss D:  0.2359
Epoch 249, Loss G: -3.3829,Loss D:  0.0903
Epoch 250, Loss G: -3.5261,Loss D:  0.5975
Epoch 251, Loss G: -3.3348,Loss D:  0.1538
Epoch 252, Loss G: -3.4313,Loss D: -0.0782
Epoch 253, Loss G: -3.2088,Loss D:  0.1412
Epoch 254, Loss G: -2.9906,Loss D:  0.1966
Epoch 255, Loss G: -3.2274,Loss D:  0.1332
Epoch 256, Loss G: -3.1824,Loss D:  0.5193
Epoch 257, Loss G: -3.3265,Loss D: -0.0363
Epoch 258, Loss G: -3.3400,Loss D: -0.0552
Epoch 259, Loss G: -3.2169,Loss D:  0.3982
Epoch 260, Loss G: -3.3288,Loss D:  0.1123
Epoch 261, Loss G: -3.5089,Loss D:  0.4628
Epoch 262, Loss G: -3.4156,Loss D:  0.0823
Epoch 263, Loss G: -3.5274,Loss D:  0.6263
Epoch 264, Loss G: -3.6416,Loss D:  0.4333
Epoch 265, Loss G: -3.4307,Loss D:  0.1067
Epoch 266, Loss G: -3.4307,Loss D:  0.2684
Epoch 267, Loss G: -3.2236,Loss D:  0.3322
Epoch 268, Loss G: -3.4197,Loss D: -0.0794
Epoch 269, Loss G: -3.1972,Loss D:  0.2660
Epoch 270, Loss G: -3.3734,Loss D: -0.0821
Epoch 271, Loss G: -3.2512,Loss D:  0.1290
Epoch 272, Loss G: -3.0362,Loss D: -0.1882
Epoch 273, Loss G: -3.3687,Loss D:  0.0174
Epoch 274, Loss G: -2.7972,Loss D: -0.1080
Epoch 275, Loss G: -3.0515,Loss D: -0.0350
Epoch 276, Loss G: -2.8297,Loss D: -0.0724
Epoch 277, Loss G: -3.0354,Loss D:  0.0080
Epoch 278, Loss G: -2.8406,Loss D: -0.0462
Epoch 279, Loss G: -2.9881,Loss D: -0.0345
Epoch 280, Loss G: -3.1382,Loss D: -0.1193
Epoch 281, Loss G: -3.0663,Loss D: -0.2038
Epoch 282, Loss G: -3.0924,Loss D:  0.4867
Epoch 283, Loss G: -3.1234,Loss D:  0.2390
Epoch 284, Loss G: -3.1019,Loss D:  0.2462
Epoch 285, Loss G: -2.9535,Loss D:  0.4135
Epoch 286, Loss G: -3.2494,Loss D:  0.2557
Epoch 287, Loss G: -3.1251,Loss D:  0.2894
Epoch 288, Loss G: -3.3485,Loss D:  0.5593
Epoch 289, Loss G: -3.0173,Loss D:  0.8911
Epoch 290, Loss G: -2.7804,Loss D:  0.1276
Epoch 291, Loss G: -2.9187,Loss D:  0.3339
Epoch 292, Loss G: -2.9334,Loss D:  0.3630
Epoch 293, Loss G: -2.9250,Loss D:  0.2084
Epoch 294, Loss G: -2.9185,Loss D: -0.0206
Epoch 295, Loss G: -2.9579,Loss D:  0.4511
Epoch 296, Loss G: -2.8396,Loss D: -0.1073
Epoch 297, Loss G: -2.6866,Loss D:  0.2736
Epoch 298, Loss G: -2.5254,Loss D:  0.0920
Epoch 299, Loss G: -2.5379,Loss D: -0.1399
Epoch 300, Loss G: -2.8155,Loss D:  0.1097
Epoch 301, Loss G: -2.6205,Loss D: -0.2848
Epoch 302, Loss G: -2.6338,Loss D:  0.0258
Epoch 303, Loss G: -2.8897,Loss D:  0.1136
Epoch 304, Loss G: -2.7856,Loss D:  0.1027
Epoch 305, Loss G: -2.9779,Loss D: -0.0148
Epoch 306, Loss G: -3.0603,Loss D:  0.0899
Epoch 307, Loss G: -2.8336,Loss D: -0.1336
Epoch 308, Loss G: -3.0671,Loss D:  0.5612
Epoch 309, Loss G: -3.0955,Loss D:  0.0977
Epoch 310, Loss G: -3.0735,Loss D: -0.0819
Epoch 311, Loss G: -2.9686,Loss D: -0.2571
Epoch 312, Loss G: -3.1974,Loss D: -0.0712
Epoch 313, Loss G: -3.1105,Loss D:  0.2729
Epoch 314, Loss G: -3.3576,Loss D: -0.0262
Epoch 315, Loss G: -3.4210,Loss D:  0.2234
Epoch 316, Loss G: -3.4719,Loss D: -0.0617
Epoch 317, Loss G: -3.4220,Loss D:  0.0380
Epoch 318, Loss G: -3.3923,Loss D:  0.0750
Epoch 319, Loss G: -3.4130,Loss D:  0.1348
Epoch 320, Loss G: -3.5005,Loss D:  0.2050
Epoch 321, Loss G: -3.4026,Loss D:  0.0938
Epoch 322, Loss G: -3.5968,Loss D:  0.0640
Epoch 323, Loss G: -3.7534,Loss D: -0.1302
Epoch 324, Loss G: -3.6897,Loss D:  0.1958
Epoch 325, Loss G: -3.6297,Loss D:  0.1815
Epoch 326, Loss G: -3.4233,Loss D: -0.0222
Epoch 327, Loss G: -3.6436,Loss D:  0.0309
Epoch 328, Loss G: -3.7579,Loss D: -0.3168
Epoch 329, Loss G: -3.5049,Loss D:  0.3778
Epoch 330, Loss G: -3.5921,Loss D:  0.0985
Epoch 331, Loss G: -3.6586,Loss D: -0.3005
Epoch 332, Loss G: -3.7254,Loss D: -0.1124
Epoch 333, Loss G: -3.8240,Loss D: -0.0053
Epoch 334, Loss G: -3.9036,Loss D:  0.1096
Epoch 335, Loss G: -3.7348,Loss D: -0.1674
Epoch 336, Loss G: -3.6699,Loss D: -0.4356
Epoch 337, Loss G: -3.5318,Loss D: -0.5150
Epoch 338, Loss G: -3.7141,Loss D: -0.3053
Epoch 339, Loss G: -4.1116,Loss D:  0.0673
Epoch 340, Loss G: -3.5463,Loss D:  0.2368
Epoch 341, Loss G: -3.6254,Loss D:  0.2626
Epoch 342, Loss G: -3.8025,Loss D:  0.2455
Epoch 343, Loss G: -3.9180,Loss D:  0.2937
Epoch 344, Loss G: -3.6431,Loss D: -0.0684
Epoch 345, Loss G: -3.4874,Loss D:  0.2994
Epoch 346, Loss G: -3.7460,Loss D:  0.5201
Epoch 347, Loss G: -3.7395,Loss D:  0.4303
Epoch 348, Loss G: -3.6996,Loss D: -0.1025
Epoch 349, Loss G: -3.9029,Loss D:  0.0408
Epoch 350, Loss G: -3.7927,Loss D:  0.4539
Epoch 351, Loss G: -3.7525,Loss D:  0.1376
Epoch 352, Loss G: -4.0297,Loss D:  0.6778
Epoch 353, Loss G: -3.8521,Loss D:  0.0987
Epoch 354, Loss G: -4.1461,Loss D:  0.4450
Epoch 355, Loss G: -3.9680,Loss D:  0.3854
Epoch 356, Loss G: -3.8248,Loss D:  0.0472
Epoch 357, Loss G: -4.2038,Loss D:  0.0819
Epoch 358, Loss G: -3.7162,Loss D: -0.0167
Epoch 359, Loss G: -3.6627,Loss D:  0.0672
Epoch 360, Loss G: -3.7675,Loss D:  0.0583
Epoch 361, Loss G: -3.3230,Loss D: -0.2581
Epoch 362, Loss G: -3.4939,Loss D: -0.1833
Epoch 363, Loss G: -3.1131,Loss D: -0.4864
Epoch 364, Loss G: -3.4499,Loss D: -0.3803
Epoch 365, Loss G: -2.7942,Loss D: -0.2911
Epoch 366, Loss G: -3.0548,Loss D: -0.2683
Epoch 367, Loss G: -3.1191,Loss D: -0.4092
Epoch 368, Loss G: -2.9165,Loss D: -0.1133
Epoch 369, Loss G: -3.1381,Loss D: -0.0558
Epoch 370, Loss G: -3.0850,Loss D:  0.0519
Epoch 371, Loss G: -3.2974,Loss D:  0.0100
Epoch 372, Loss G: -3.1008,Loss D:  0.0533
Epoch 373, Loss G: -3.6243,Loss D: -0.0034
Epoch 374, Loss G: -3.3728,Loss D:  0.6892
Epoch 375, Loss G: -3.4792,Loss D:  0.4429
Epoch 376, Loss G: -3.5368,Loss D:  0.4696
Epoch 377, Loss G: -3.5161,Loss D:  0.2377
Epoch 378, Loss G: -3.8850,Loss D:  0.4158
Epoch 379, Loss G: -3.7627,Loss D:  0.1321
Epoch 380, Loss G: -3.2661,Loss D:  0.3271
Epoch 381, Loss G: -2.9707,Loss D: -0.0859
Epoch 382, Loss G: -3.1051,Loss D:  0.2788
Epoch 383, Loss G: -2.9780,Loss D: -0.2733
Epoch 384, Loss G: -3.2268,Loss D: -0.3766
Epoch 385, Loss G: -3.0869,Loss D: -0.3609
Epoch 386, Loss G: -2.8776,Loss D: -0.1419
Epoch 387, Loss G: -3.2833,Loss D: -0.2250
Epoch 388, Loss G: -2.7470,Loss D: -0.5341
Epoch 389, Loss G: -2.8581,Loss D: -0.7089
Epoch 390, Loss G: -2.9256,Loss D: -0.3604
Epoch 391, Loss G: -2.8522,Loss D:  0.1505
Epoch 392, Loss G: -3.0018,Loss D:  0.0878
Epoch 393, Loss G: -3.2672,Loss D: -0.3853
Epoch 394, Loss G: -3.2526,Loss D:  0.4462
Epoch 395, Loss G: -3.2577,Loss D:  0.2199
Epoch 396, Loss G: -3.2331,Loss D: -0.0404
Epoch 397, Loss G: -3.3506,Loss D:  0.1842
Epoch 398, Loss G: -3.5367,Loss D:  0.4385
Epoch 399, Loss G: -3.4203,Loss D:  0.4543
Epoch 400, Loss G: -3.4253,Loss D: -0.0176
Epoch 401, Loss G: -3.3138,Loss D: -0.0412
Epoch 402, Loss G: -3.3717,Loss D: -0.0172
Epoch 403, Loss G: -3.5027,Loss D: -0.4289
Epoch 404, Loss G: -3.2225,Loss D: -0.2451
Epoch 405, Loss G: -3.2005,Loss D: -0.6283
Epoch 406, Loss G: -3.0870,Loss D: -0.2502
Epoch 407, Loss G: -2.8522,Loss D: -0.3158
Epoch 408, Loss G: -3.1739,Loss D:  0.1782
Epoch 409, Loss G: -2.9458,Loss D: -0.1686
Epoch 410, Loss G: -3.2834,Loss D:  0.0890
Epoch 411, Loss G: -3.5635,Loss D:  0.0798
Epoch 412, Loss G: -3.5552,Loss D: -0.0151
Epoch 413, Loss G: -3.8383,Loss D:  0.1807
Epoch 414, Loss G: -3.9605,Loss D:  0.3066
Epoch 415, Loss G: -3.6336,Loss D:  0.5190
Epoch 416, Loss G: -3.4410,Loss D:  0.2303
Epoch 417, Loss G: -3.8323,Loss D:  0.0203
Epoch 418, Loss G: -3.6657,Loss D: -0.1050
Epoch 419, Loss G: -4.1436,Loss D:  0.2294
Epoch 420, Loss G: -3.7481,Loss D: -0.1969
Epoch 421, Loss G: -3.6841,Loss D:  0.0141
Epoch 422, Loss G: -3.9395,Loss D:  0.1958
Epoch 423, Loss G: -3.8036,Loss D:  0.1134
Epoch 424, Loss G: -3.5175,Loss D: -0.2008
Epoch 425, Loss G: -3.7991,Loss D: -0.1092
Epoch 426, Loss G: -3.7827,Loss D:  0.3345
Epoch 427, Loss G: -3.6109,Loss D:  0.4999
Epoch 428, Loss G: -4.0505,Loss D:  0.0449
Epoch 429, Loss G: -4.1604,Loss D:  0.2295
Epoch 430, Loss G: -4.0138,Loss D:  0.2722
Epoch 431, Loss G: -3.6673,Loss D:  0.4669
Epoch 432, Loss G: -4.1864,Loss D:  0.2451
Epoch 433, Loss G: -4.0071,Loss D:  0.4571
Epoch 434, Loss G: -4.2152,Loss D:  0.1619
Epoch 435, Loss G: -4.3564,Loss D:  0.3118
Epoch 436, Loss G: -4.6396,Loss D:  0.2897
Epoch 437, Loss G: -4.3080,Loss D: -0.0500
Epoch 438, Loss G: -4.3715,Loss D:  0.2446
Epoch 439, Loss G: -3.8548,Loss D:  0.3087
Epoch 440, Loss G: -4.2230,Loss D: -0.0451
Epoch 441, Loss G: -3.9576,Loss D:  0.1332
Epoch 442, Loss G: -4.2335,Loss D: -0.2948
Epoch 443, Loss G: -4.0428,Loss D:  0.1075
Epoch 444, Loss G: -4.1704,Loss D:  0.6707
Epoch 445, Loss G: -4.0821,Loss D: -0.0366
Epoch 446, Loss G: -3.9601,Loss D: -0.1634
Epoch 447, Loss G: -3.8541,Loss D:  0.0809
Epoch 448, Loss G: -3.7026,Loss D: -0.2673
Epoch 449, Loss G: -3.6657,Loss D:  0.2934
Epoch 450, Loss G: -3.5465,Loss D:  0.2720
Epoch 451, Loss G: -3.4711,Loss D:  0.1552
Epoch 452, Loss G: -3.7670,Loss D: -0.1861
Epoch 453, Loss G: -3.8897,Loss D:  0.3669
Epoch 454, Loss G: -3.7164,Loss D:  0.0885
Epoch 455, Loss G: -3.9132,Loss D:  0.3639
Epoch 456, Loss G: -4.3401,Loss D:  0.4440
Epoch 457, Loss G: -4.4234,Loss D: -0.0067
Epoch 458, Loss G: -4.2095,Loss D:  0.1013
Epoch 459, Loss G: -4.4624,Loss D:  0.3203
Epoch 460, Loss G: -4.8598,Loss D:  0.7776
Epoch 461, Loss G: -4.5322,Loss D:  0.1744
Epoch 462, Loss G: -4.7364,Loss D: -0.0191
Epoch 463, Loss G: -4.2851,Loss D:  0.7851
Epoch 464, Loss G: -4.7513,Loss D: -0.1585
Epoch 465, Loss G: -4.6544,Loss D: -0.2140
Epoch 466, Loss G: -4.5749,Loss D: -0.3337
Epoch 467, Loss G: -4.3250,Loss D: -0.5509
Epoch 468, Loss G: -4.3297,Loss D: -0.1046
Epoch 469, Loss G: -4.2803,Loss D: -0.1549
Epoch 470, Loss G: -4.6018,Loss D: -0.6297
Epoch 471, Loss G: -4.1953,Loss D: -0.4792
Epoch 472, Loss G: -4.4853,Loss D: -0.6598
Epoch 473, Loss G: -4.5347,Loss D: -0.3155
Epoch 474, Loss G: -4.2593,Loss D: -0.0420
Epoch 475, Loss G: -4.5919,Loss D: -0.5339
Epoch 476, Loss G: -4.6098,Loss D: -0.1322
Epoch 477, Loss G: -4.3337,Loss D: -0.1527
Epoch 478, Loss G: -4.5330,Loss D: -0.2117
Epoch 479, Loss G: -4.4327,Loss D:  0.2962
Epoch 480, Loss G: -4.2092,Loss D:  0.2028
Epoch 481, Loss G: -4.6120,Loss D:  0.4656
Epoch 482, Loss G: -4.4858,Loss D:  0.1697
